id,title,content,kategori,id_pasangan
fakta_269,"Jokowi Singgung NIM Bank RI Tertinggi di Dunia, Ini Strategi Bank Mandiri","Bank Mandiri mempertahankan posisi margin bunga bersih bank atau NIM sebesar 5,16 persen yang memiliki kemampuan mendorong posisi sebagai bank terdepan di industri perbankan dengan penyaluran kredit di tahun 2022. Bank Mandiri memperkuat strategi digital untuk menjaga NIM tetap stabil dengan biaya yang rendah melalui penambahan fitur-fitur di Livin maupun super platform Kopra serta strategi akuisisi ekosistem secara masif. Selain itu, Bank Mandiri berhasil mencatat pertumbuhan kinerja yang solid dengan total dana pihak ketiga mencapai Rp 1.490,8 triliun dan kredit sebesar Rp 1.202,2 triliun pada akhir tahun 2022.",fakta,hoaks_269
hoaks_270,[HOAKS] Tautan Pembelajaran Gratis yang Mengatasnamakan Plataran Sehat Kemenkes,"Penjelasan : Beredar sebuah pesan berantai melalui WhatsApp yang berisi informasi mengenai link atau tautan situs untuk mengikuti pembelajaran digital gratis yang diselenggarakan oleh Plataran Sehat Kementerian Kesehatan (Kemenkes). Dalam pesannya juga disebut bahwa masyarakat wajib mengunggah aplikasi yang terdapat di tautan tersebut untuk bisa masuk ke akun Plataran Sehat. Faktanya, tautan untuk mengikuti pembelajaran digital gratis tersebut adalah tidak benar atau hoaks. Dilansir dari rri.com, tautan yang tertera pada pesan tersebut merupakan tautan palsu yang mengatasnamakan pembelajaran gratis di Plataran Sehat. Kementerian Kesehatan melalui akun resmi Instagram Kemenkes RI @kemenkes_ri, dalam sebuah konten bersama Direktorat Jenderal Tenaga Kesehatan RI @ditjennakes, mengimbau kepada masyarakat untuk tidak mengeklik tautan tersebut. Masyarakat diharapkan waspada dan jangan terjebak link atau tautan palsu. Kemenkes juga mengingatkan bahwa Plataran Sehat hanya dapat diakses melalui tautan resmi lms.kemkes.go.id. Kategori: Hoaks Link Counter: https://www.rri.co.id/manado/cek-fakta/857894/hoaks-tautan-palsu-yang-mengatasnamakan-plataran-sehat https://www.instagram.com/ditjennakes/p/C9uF290vgo9/",hoaks,fakta_270
fakta_270,Memaknai Keberkahan Ramadhan (10),"Penting untuk mengkonsumsi makanan yang halal dan sehat sesuai dengan tuntunan Islam. Puasa mengajarkan pola hidup sehat dan sederhana, dengan memastikan makanan yang dikonsumsi itu halal, sehat, dan tidak berlebihan. Islam memberikan acuan yang jelas dan rinci untuk mengkonsumsi makanan secara sehat dan baik agar tetap fit dan sehat.",fakta,hoaks_270
hoaks_271,[HOAKS] Tautan Situs untuk Memilih Biaya Admin Bulanan BRI,"Penjelasan : Beredar pesan di aplikasi WhatsApp yang menyertakan sebuah tautan situs yang diklaim sebagai formulir untuk memilih biaya administrasi bulanan layanan perbankan di Bank Rakyat Indonesia (BRI). Saat mengakses tautan tersebut, nasabah dimintai persetujuannya untuk memilih kategori biaya administrasi bulanan yang disukai. Dilansir dari cekfakta.tempo.co, berdasarkan hasil penelusuran, situs yang beredar tersebut tidak termasuk layanan resmi dari BRI. Adapun situs resmi milik BRI adalah www.bri.co.id. Dilansir situs resmi BRI, layanan WhatsApp yang mereka sediakan adalah chatbot bernama Sabrina dengan nomor 08121214017. Adapun terkait biaya administrasi, BRI telah menetapkan dan mengumumkan tarif transaksi antar bank di laman resminya dimana biaya transfer ke bank lain, serta bank lain dalam jaringan Prima dan Link (kartu non Himbara) sebesar Rp6500 per transaksi. Sementara transfer ke bank lain dalam jaringan Link (kartu Himbara di ATM Link), biayanya sebesar Rp4000. Kategori: Hoaks Link Counter: https://cekfakta.tempo.co/fakta/3020/keliru-website-yang-diklaim-untuk-memilih-biaya-admin-bulanan-bri",hoaks,fakta_271
fakta_271,"Mantap! 98,41% Nasabah BRI Sudah Pakai BRIMo","BRI menyatakan mayoritas nasabahnya telah beralih ke platform digital super app milik BRI, BRImo, mencapai 98,41% pada 2022. Dalam keterangan tertulis, Direktur Digital dan Teknologi Informasi Arga M. Nugraha menyatakan adanya transformasi digital menjadi pendorong pencapaian laba tertinggi sepanjang sejarah perbankan nasional senilai Rp51,4 triliun pada 2022. Peningkatan layanan digital akan terus diupayakan guna peningkatan volume transaksi secara keseluruhan.",fakta,hoaks_271
hoaks_272,[HOAKS] Gunung Ciremai akan Meletus akibat Gempa Susulan di Kabupaten Kuningan,"Penjelasan : Beredar sebuah pesan di media sosial WhatsApp membicarakan tentang akan adanya potensi meletusnya Gunung Ciremai. Diketahui dari obrolan tersebut bahwa hal tersebut terjadi dikarenakan gempa susulan yang akan terjadi di daerah Kabupaten Kuningan, Provinsi Jawa Barat. Faktanya, dilansir dari Instagram resmi @bpdkuningan, informasi tersebut tidaklah benar dan telah dibantah oleh pihak Badan Penanggulangan Bencana Daerah (BPBD) Kabupaten Kuningan. Dilansir dari radarkuningan.disway.id, Kepala Pelaksana BPBD Kabupaten Kuningan Indra Bayu Permana menyatakan belum ada alat maupun teknologi yang mampu memprediksi kapan gempa susulan akan terjadi. Dijelaskan juga bahwa Gunung Ciremai saat ini masih dalam status normal atau level 1 dan tidak menunjukkan adanya tanda-tanda peningkatan aktivitas. Kategori: Hoaks Link Counter: https://www.instagram.com/p/C9488JvyOH1/?igsh=bm9xd3Y1Ymc4cmJ4 https://radarkuningan.disway.id/read/673421/gunung-ciremai-disebut-akan-meletus-15-jam-setelah-gempa-beredar-di-grup-wa-kalak-bpbd-itu-hoax",hoaks,fakta_272
fakta_272,Ahli Gempa Belanda Prediksi RI Bakal Diguncang Bencana Besar,"Seorang ahli kegempaan asal Belanda, Frank Hoogerbeets, memprediksi adanya gempa berkekuatan magnitudo 8 yang akan melanda wilayah Sulawesi, Halmahera, dan Laut Banda di Indonesia pada awal Maret. Namun, para ahli gempa lainnya menghindari untuk memberikan prediksi pasti dan hanya menyebutnya sebagai potensi karena wilayah Indonesia sendiri memang memiliki potensi gempa yang tinggi karena terletak pada Ring of Fire.",fakta,hoaks_272
hoaks_273,[HOAKS] Akun Facebook Mengatasnamakan Anggota DPRD Sulawesi Selatan Yasir Mahmud,"Penjelasan : Beredar akun media sosial Facebook yang mengatasnamakan salah satu anggota Dewan Perwakilan Rakyat Daerah (DPRD) terpilih 2024-2029 Yasir Mahmud. Menjelang Pemilihan Kepala Daerah (Pilkada), akun tersebut muncul di media sosial. Akun tersebut menggunakan nama dan foto profil Yasir Mahmud bersama istrinya dengan menawarkan bantuan pembangunan masjid, pondok pesantren, ataupun tempat ibadah lainnya. Faktanya, akun media sosial Facebook tersebut adalah palsu dan merupakan modus penipuan. Dilansir dari bonepos.com, Yasir Mahmud menegaskan bahwa akun tersebut adalah penipuan berkedok bantuan pembangunan tempat ibadah. Pada masa Pemilihan Kepala Daerah (Pilkada) ini, Bakal Calon Bupati Kabupaten Bone tersebut mengimbau kepada masyarakat untuk berhati-hati terhadap penipuan semacam ini dan selalu pastikan bahwa akun tersebut diterima dari akun yang resmi. Kategori: Hoaks Link Counter: https://www.bonepos.com/2024/07/25/penipu-catut-nama-yasir-machmud-di-medsos-modus-minta-bantuan-pembangunan-mushollah https://upeks.co.id/2024/07/penipuan-via-facebook-marak-lagi-kali-ini-catut-nama-yasir-machmud/",hoaks,fakta_273
fakta_273,"2 Pengusaha di Jatim Tertipu Puluhan Juta Rupiah, Diiming-imingi Proyek Pupuk",Dinas Pertanian Jatim mengimbau masyarakat agar waspada atas penipuan dengan mengatasnamakan Kadis Pertanian Jatim setelah ada dua pengusaha tertipu. Penipu tersebut meminjam dan menawarkan sebuah proyek pengadaan pupuk. Kadis Pertanian Jatim memastikan surat undangan tersebut palsu dan meminta masyarakat untuk melakukan klarifikasi pada institusi terkait sebelum melangkah lebih jauh. Seluruh pengadaan Dinas Pertanian semua di upload dalam SIRUP dan dapat diakses oleh seluruh pelaku usaha.,fakta,hoaks_273
hoaks_274,[HOAKS] Undian Berhadiah Mobil Mengatasnamakan Bank BJB,"Penjelasan : Beredar sebuah informasi berisi klaim undian berhadiah tabungan dari Bank BJB. Dalam informasi yang beredar, disebutkan hadiah yang akan dibagikan berupa beberapa unit mobil dengan berbagai merk. Dilansir dari liputan6.com, mengutip dari unggahan Bank BJB pada akun Instagram resminya @bankbjb, informasi tersebut adalah hoaks dan terindikasi kuat sebagai penipuan. Bank BJB juga mengimbau masyarakat agar lebih waspada terhadap penipuan online yang semakin marak. Salah satu modusnya adalah undian berhadiah melalui akun palsu yang mengatasnamakan Bank BJB sebagaimana yang beredar. Bank BJB menegaskan pihaknya tidak pernah meminta data pribadi melalui Direct Message (DM) atau chat media sosial. Apalagi menawarkan hadiah atau promo tanpa mekanisme yang jelas dan meminta transfer uang ke rekening pribadi. Kategori: Hoaks Link Counter: https://www.liputan6.com/cek-fakta/read/5652488/cek-fakta-tidak-benar-undian-berhadiah-tabungan-bank-bjb?page=3 https://www.instagram.com/bankbjb/p/C9ZK2_YSKWL/?img_index=2",hoaks,fakta_274
fakta_274,"Bank BJB Batal Rights Issue, Ini Alasannya","Bank Jabar dan Banten membatalkan rencana rights issue untuk menambah modal sebesar 1,83 miliar karena tidak diperlukan. Bank ini kini fokus pada penyetoran modal ke beberapa bank BPD, seperti Bank Bengkulu dan Bank Sultra, untuk membantu mereka memenuhi persyaratan modal inti OJK.",fakta,hoaks_274
hoaks_275,[HOAKS] Gebyar Undian Bank NTT,"Penjelasan : Beredar sebuah unggahan di media sosial Facebook yang membagikan informasi terkait undian berhadiah yang diadakan oleh Bank Pembangunan Daerah Nusa Tenggara Timur atau Bank NTT. Akun tersebut juga turut membagikan tautan untuk diakses. Faktanya, informasi mengenai gebyar undian Bank NTT tersebut tidak benar atau hoaks. Dilansir dari kompas.com, akun yang membagikan informasi mengenai gebyar undian merupakan akun palsu. Setelah ditelusuri, tautan yang dibagikannya juga mengarah ke situs yang sudah tidak dapat diakses dan tidak mengarah ke situs resmi Bank NTT. Lebih lanjut, situs resmi Bank NTT hanya dapat diakses melalui www.bpdntt.co.id. Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2024/07/25/142400882/-hoaks-gebyar-undian-bank-ntt",hoaks,fakta_275
fakta_275,Kolaps Silicon Valley Bank 'Menjalar' ke Signature Bank,"Signature Bank, bank berbasis di New York, telah ditutup oleh regulator negara bagian AS setelah Federal Deposit Insurance Corporation (FDIC) mengambil alihnya. Bank ini diprediksi akan menjadi korban gejolak perbankan setelah kejatuhan Silicon Valley Bank. Moody's menurunkan peringkat utang Signature Bank ke level sampah dan menempatkannya dalam daftar enam bank dalam peninjauan untuk penurunan peringkat. Bank ini merupakan bank komersial dengan kantor klien swasta di New York, Connecticut, California, Nevada, dan Carolina Utara, serta memiliki sembilan lini bisnis nasional termasuk real estat komersial dan perbankan aset digital.",fakta,hoaks_275
hoaks_276,[HOAKS] Warna Tutup Botol Air dalam Kemasan Menandakan Jenis Airnya,"Penjelasan : Beredar sebuah unggahan di media sosial Facebook yang mengeklaim warna tutup botol air minum dalam kemasan menandakan jenis air. Faktanya, klaim dalam unggahan tersebut adalah tidak benar. Dilansir dari kompas.com, warna pada tutup botol pada air minum dalam kemasan ditentukan sendiri oleh produsen. Humas Badan Pengawas Obat dan Makanan (BPOM) Eka Rosmalasari menjelaskan bahwa warna tutup botol tidak menandakan jenis air. Lebih lanjut, BPOM tidak menetapkan penggunaan warna tutup botol berbeda terhadap air minum dalam kemasan berdasarkan kandungannya. Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2024/07/25/194000782/-hoaks-warna-tutup-botol-air-dalam-kemasan-menandakan-jenis-airnya",hoaks,fakta_276
fakta_276,Pemotor Tercebur ke Saluran Air yang Tertutup Banjir di Kramat Jati,"Banjir terjadi di wilayah Kampung Tengah, Jakarta Timur menyebabkan banjir mulai Rabu dini hari. Seorang pengendara motor hampir tertenggelam di saluran air yang tertutup banjir, selamat karena bantuan warga sekitar. Warga sekitar meminta pihak Pemkot untuk membuat pagar pembatas di saluran air tersebut.",fakta,hoaks_276
hoaks_277,[HOAKS] Daftar Merek Mobil yang Dilarang Pakai BBM Bersubsidi,"Penjelasan : Beredar sebuah unggahan di media sosial Facebook yang mengeklaim bahwa terdapat beberapa merek mobil yang dilarang menggunakan bahan bakar minyak (BBM) bersubsidi mulai 17 Agustus 2024. Dalam unggahannya ditulis ada 10 merek mobil yang dilarang memakai BBM subsidi. Faktanya, klaim tersebut adalah tidak benar atau hoaks. Dilansir dari kompas.com, Vice President Corporate Communication Pertamina Fadjar Djoko Santoso membantah soal daftar merek mobil yang dilarang menggunakan BBM bersubsidi dan memastikan sampai saat ini belum ada regulasi soal pelarangan penggunaan BBM bersubsidi pada merek mobil tertentu. Lebih lanjut, Ia mengingatkan kepada masyarakat bahwa BBM bersubsidi dari pemerintah diperuntukkan hanya bagi masyarakat yang kurang mampu. Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2024/07/24/153500782/hoaks-daftar-merek-mobil-yang-dilarang-pakai-bbm-bersubsidi",hoaks,fakta_277
fakta_277,"Harga BBM Non Subsidi Pertamina Naik Lagi Per Hari Ini, Ini Daftarnya","Pertamina menaikkan harga BBM non-subsidi, Pertamax dan Pertamax Turbo mulai 1 Maret 2023. Harga Pertamax naik jadi Rp13.300/liter dan Pertamax Turbo Rp15.100/liter. Sementara itu, harga Dexlite turun jadi Rp14.950/liter dan Pertamina Dex turun jadi Rp15.650/liter di wilayah Jabodetabek. Harga BBM subsidi Pertalite dan Bio Solar tetap Rp10.000/liter dan Rp6.800/liter. Peningkatan harga dilakukan untuk mengimplementasikan Keputusan Menteri ESDM No. 245.K/MG.01/MEM.M/2022. Daftar harga BBM Pertamina terbaru disediakan untuk semua Provinsi.",fakta,hoaks_277
hoaks_278,[HOAKS] Pesan WhatsApp Mengatasnamakan Kapolres Sigi AKBP Reja A Simanjuntak,"Penjelasan : Beredar akun WhatsApp yang mengatasnamakan Kepala Kepolisian Resor (Kapolres) Sigi Ajun Komisaris Besar Polisi (AKBP) Reja A Simanjuntak. Terlihat akun tersebut menggunakan nama dan foto profil AKBP Reja A Simanjuntak. Faktanya, pesan WhatsApp merupakan palsu atau hoaks. Kapolres Sigi melalui Kepala Seksi Hubungan Masyarakat (Kasi Humas) Iptu Nuim menyatakan bahwa pesan WhatsApp yang mengatasnamakan AKBP Reja A. Simanjuntak tersebut tidak benar. Iptu Nuim mengimbau masyarakat untuk waspada terhadap modus penipuan sejenis. Apalagi, saat ini sedang marak terjadi berbagai modus penipuan di tengah masyarakat. Kategori: Hoaks Link Counter: https://palu.tribunnews.com/2024/07/24/waspada-penipuan-akun-whatsapp-mengatasnamakan-kapolres-sigi",hoaks,fakta_278
fakta_278,"2 Pengusaha di Jatim Tertipu Puluhan Juta Rupiah, Diiming-imingi Proyek Pupuk",Dinas Pertanian Jatim mengimbau masyarakat agar waspada atas penipuan dengan mengatasnamakan Kadis Pertanian Jatim setelah ada dua pengusaha tertipu. Penipu tersebut meminjam dan menawarkan sebuah proyek pengadaan pupuk. Kadis Pertanian Jatim memastikan surat undangan tersebut palsu dan meminta masyarakat untuk melakukan klarifikasi pada institusi terkait sebelum melangkah lebih jauh. Seluruh pengadaan Dinas Pertanian semua di upload dalam SIRUP dan dapat diakses oleh seluruh pelaku usaha.,fakta,hoaks_278
hoaks_279,[HOAKS] Massa Geruduk KPK Bawa Bukti Korupsi 20T Di IKN,"Penjelasan : Beredar sebuah unggahan video di media sosial Youtube dengan narasi yang menyatakan bahwa massa geruduk KPK dengan membawa bukti korupsi sebesar Rp20 triliun yang terjadi di Ibu Kota Nusantara (IKN). Klaim tersebut diperkuat dengan gambar thumbnail yang menampilkan kerumunan massa di Kantor KPK. Faktanya, klaim dalam video tersebut adalah tidak benar. Dilansir dari turnbackhoax.id, tidak ditemukan informasi yang mendukung klaim narasi yang beredar. Thumbnail yang menampilkan kerumunan massa di Kantor KPK tersebut juga merupakan manipulasi dari beberapa gambar berbeda yang digabung menjadi satu. Narator dalam video tersebut hanya membacakan ulang artikel dari mediaindonesia.com berjudul “Anggota Wantimpres Dilaporkan ke KPK Terkait Proyek IKN”. Artikel ini membahas tentang Anggota Dewan Pertimbangan Presiden (Wantimpres) RI Gandi Sulistiyanto dilaporkan ke Komisi Pemberantasan Korupsi (KPK) terkait dugaan penyimpangan pembangunan IKN antara pejabat Gandi Sulistiyanto dengan perusahaan pengembang properti sebesar Rp20 triliun. Video tersebut hanya berisi beberapa cuplikan video berbeda yang ditambahi dengan narasi menyesatkan. Kategori: Hoaks Link Counter: https://turnbackhoax.id/2024/07/24/salah-massa-geruduk-kpk-bawa-bukti-korupsi-20t-di-ikn/ https://mediaindonesia.com/politik-dan-hukum/685827/anggota-watimpres-dilaporkan-ke-kpk-terkait-proyek-ikn#google_vignette",hoaks,fakta_279
fakta_279,"Anggaran IKN Bisa Membengkak Tembus Rp 30-an Triliun, Kemenkeu Paparkan Alasannya","Kementerian PUPR mengajukan tambahan anggaran pembangunan Ibu Kota Negara (IKN) sekitar Rp 7 triliun hingga Rp 8 triliun untuk persiapan pengembangan lahan bagi investor di IKN. Sebelumnya, alokasi anggaran pembangunan IKN mencapai Rp 23,6 triliun dan terbesar ada pada Kementerian PUPR sebesar Rp 20,8 triliun. BUMN Karya membentuk perusahaan patungan PT Karya Logistik Nusantara (PT KLN) untuk mendukung pembangunan IKN dalam menyediakan bahan dasar konstruksi.",fakta,hoaks_279
hoaks_280,[HOAKS] Perubahan Tarif Transaksi BRI,"Penjelasan : Beredar kembali sebuah unggahan di media sosial Twitter dengan narasi adanya kenaikan biaya transaksi antar bank dari Bank Rakyat Indonesia menjadi Rp150.000 per-bulan. Faktanya, narasi tersebut tidak benar. Dilansir dari turnbackhoax.id, pada media sosial resmi Bank BRI, tidak ditemukan pemberitahuan adanya perubahan biaya admin transfer antar bank dari Bank BRI. Melalui laman resminya, Bank BRI masih menyebut bahwa biaya admin transfer antar bank masih dikenakan biaya Rp6.500 per-transaksi. Kemudian, untuk transfer antar bank dengan BI-Fast maka akan dikenakan biaya Rp2.500. Tidak ditemukan narasi perubahan biaya menjadi Rp150.000 per-bulan. Perihal informasi perubahan tarif transaksi di Bank BRI, merupakan hoaks lama yang kembali beredar. Setidaknya, hoaks ini telah beredar sebanyak 3 kali selama tahun 2022. BRI mengimbau agar nasabah lebih berhati-hati dan tidak menginformasikan kerahasiaan data pribadi serta data perbankan seperti nomor rekening, nomor kartu, PIN, user & password e-banking, OTP, dan sebagainya kepada orang lain. Termasuk yang mengatasnamakan BRI, baik melalui tautan, situs, maupun pesan singkat dari sumber tidak resmi yang tidak dapat dipertanggungjawabkan kebenarannya. Kategori: Hoaks Link Counter: https://turnbackhoax.id/2024/07/24/salah-perubahan-tarif-transaksi-bri-3/",hoaks,fakta_280
fakta_280,"Mantap! 98,41% Nasabah BRI Sudah Pakai BRIMo","BRI menyatakan mayoritas nasabahnya telah beralih ke platform digital super app milik BRI, BRImo, mencapai 98,41% pada 2022. Dalam keterangan tertulis, Direktur Digital dan Teknologi Informasi Arga M. Nugraha menyatakan adanya transformasi digital menjadi pendorong pencapaian laba tertinggi sepanjang sejarah perbankan nasional senilai Rp51,4 triliun pada 2022. Peningkatan layanan digital akan terus diupayakan guna peningkatan volume transaksi secara keseluruhan.",fakta,hoaks_280
hoaks_281,[HOAKS] Seluruh Pembangunan IKN akan Dihentikan Mulai 10 Agustus 2024,"Penjelasan : Beredar sebuah unggahan video di media sosial Tiktok yang mengklaim bahwa proyek pembangunan IKN berhenti mulai 10 Agustus 2024. Faktanya, klaim dalam unggahan tersebut adalah tidak benar. Dilansir dari turnbackhoax.id, pembangunan IKN memang akan diberhentikan mulai 10 Agustus karena digunakan untuk persiapan HUT Republik Indonesia pada 17 Agustus 2024. Dikutip dari antaranews.com, Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menjelaskan bahwa penghentian sementara ini untuk memastikan kawasan yang digunakan sebagai tempat upacara sudah bersih dari debu dan kotoran karena pada tanggal tersebut pasukan paskibraka sudah tiba di IKN. Namun, untuk beberapa pekerjaan seperti pemasangan interior akan tetap berlanjut. Selain itu, dilansir dari cnbcIndonesia.com, semua pembangunan akan dilanjutkan setelah upacara kemerdekaan selesai. Kategori: Hoaks Link Counter: https://turnbackhoax.id/2024/07/23/salah-seluruh-pembangunan-ikn-akan-dihentikan-mulai-10-agustus-2024/ https://m.antaranews.com/amp/berita/4189407/menteri-pupr-10-agustus-2024-pembangunan-ikn-berhenti-sementara https://www.cnbcindonesia.com/news/20240709213300-4-553204/basuki-beberkan-alasan-proyek-ikn-disetop-sementara-per-10-agustus",hoaks,fakta_281
fakta_281,"Anggaran IKN Bisa Membengkak Tembus Rp 30-an Triliun, Kemenkeu Paparkan Alasannya","Kementerian PUPR mengajukan tambahan anggaran pembangunan Ibu Kota Negara (IKN) sekitar Rp 7 triliun hingga Rp 8 triliun untuk persiapan pengembangan lahan bagi investor di IKN. Sebelumnya, alokasi anggaran pembangunan IKN mencapai Rp 23,6 triliun dan terbesar ada pada Kementerian PUPR sebesar Rp 20,8 triliun. BUMN Karya membentuk perusahaan patungan PT Karya Logistik Nusantara (PT KLN) untuk mendukung pembangunan IKN dalam menyediakan bahan dasar konstruksi.",fakta,hoaks_281
hoaks_282,[HOAKS] Utang Indonesia Sudah Tembus Rp12000 Triliun,"Penjelasan : Beredar sebuah video di platform YouTube yang membagikan sebuah klaim jika utang Indonesia telah mencapai angka Rp12000 triliun. Faktanya, dilansir dari turnbackhoax.id, saat disimak isi video tersebut hanya membacakan ulang sebuah artikel terbitan detik.com yang berjudul “Hasil Riset: Prabowo Diragukan Bisa Bereskan Utang dari Era Jokowi”. Dalam artikel tersebut membahas mengenai mayoritas pengguna media sosial yang meragukan Prabowo Subianto mampu melunasi utang dari era Presiden Joko Widodo. Sebagai informasi, Pemerintah Indonesia mempunyai utang jatuh tempo pada 2025 sebesar Rp800 triliun. Sementara itu, dikutip dari kontan.co.id berdasarkan dokumen Anggaran Pendapatan dan Belanja Negara (APBN), utang pemerintah hingga 30 April 2024 baru tercatat Rp8338,43 triliun, dengan demikian klaim yang mengatakan jika utang Indonesia sudah tembus Rp12000 triliun adalah tidak benar. Kategori: Hoaks Link Counter: https://turnbackhoax.id/2024/07/23/salah-utang-indonesia-sudah-tembus-12-000-triliun/ https://finance.detik.com/berita-ekonomi-bisnis/d-7423582/hasil-riset-prabowo-diragukan-bisa-bereskan-utang-dari-era-jokowi https://nasional.kontan.co.id/news/per-april-2024-utang-pemerintah-tercatat-sebesar-rp-833848-triliun",hoaks,fakta_282
fakta_282,"Pendapatan Negara di Februari 2023 Capai Rp 419,6 Triliun","Surplus terjadi dalam anggaran Pendapatan dan Belanja Negara hingga Februari 2023 dengan pendapatan negara senilai Rp419,6 triliun atau 17 persen dari pagu anggaran serta belanja negara sebesar Rp287,7 triliun atau 9,4 persen dari APBN 2023. Ini membuat APBN Indonesia mencapai surplus sebesar Rp131,8 triliun atau 0,63 persen dari pagu anggaran negara. Keseimbangan primer juga tercatat sebesar Rp182,2 triliun.",fakta,hoaks_282
hoaks_283,[HOAKS] Anak 12 Tahun Kecanduan Judi Online dan Selalu Menang,"Penjelasan : Beredar sebuah video di media sosial Facebook yang mengeklaim anak 12 tahun kecanduan bermain judi online dan selalu menang. Dalam video juga orang tua mengaku tidak marah anaknya kecanduan judi online karena selalu menang. Faktanya klaim video mengenai anak 12 tahun kecanduan bermain judi online dan selalu menang adalah tidak benar. Dilansir dari kompas.com, video yang diunggah identik dengan video pada kanal YouTube Official iNews. Video aslinya membahas soal anak bernama Vicko yang berasal dari jakarta mengalami sakit mata dan juga beberapa kali mengeluh sakit kepala karena kecanduan bermain gawai. Orang tua Vicko mengatakan, anaknya sudah bermain gawai sejak umur 4 tahun. Kemudian narasi dalam video juga merupakan hasil buatan dari Artificial Intelligence (AI). Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2024/07/23/152713482/hoaks-bocah-12-tahun-kecanduan-judi-online-dan-selalu-menang https://www.youtube.com/watch?v=x0mTRBrGLIg",hoaks,fakta_283
fakta_283,8 Hal yang Sebaiknya Tak Dilakukan Orang Tua saat Anak Beranjak Remaja,"Ketika anak-anak memasuki usia 10-12 tahun, mereka akan mengalami transisi menuju fase ke dewasaan dan membutuhkan gaya pengasuhan yang sesuai. Orang tua harus memberi kepercayaan dan kesempatan pada anak untuk melakukan apa yang diinginkan, namun tetap memberikan pengawasan. Orang tua juga harus mengajarkan kemandirian dan bertanggung jawab serta mengurangi pemanjakan anak. Selain itu, para orang tua juga harus mengecek keputusan mereka, seperti mengunggah foto anak di media sosial dan memantau teman-temannya.",fakta,hoaks_283
hoaks_284,[HOAKS] Pemberian Izin Usaha kepada PT I-Mitra Mengatasnamakan OJK,"Penjelasan : Beredar sebuah gambar yang menampilkan surat yang mengatasnamakan Otoritas Jasa Keuangan (OJK) dalam bentuk surat pengumuman dengan Nomor PENG-12/D.147.2021. Surat tersebut berisikan tentang pemberian izin usaha investasi trading kepada PT I-Mitra. Faktanya, pemberian izin usaha investasi trading kepada PT I-Mitra tersebut adalah tidak benar atau hoaks. OJK melalui akun Instagram resminya @ojkindonesia , memberikan klarifikasi bahwa OJK tidak pernah mengeluarkan surat izin usaha investasi trading kepada PT I-Mitra. OJK juga mengimbau kepada masyarakat agar berhati-hati terhadap modus penipuan mengatasnamakan OJK dan meminta kepada masyarakat untuk memastikan informasi apa pun soal OJK dengan menghubungi sejumlah kontak resminya yakni telepon 157, WhatsApp 081157157157, atau DM Instagram @kontak157 . Kategori: Hoaks Link Counter: - https://www.instagram.com/ojkindonesia/p/C9thfLPSR0N/",hoaks,fakta_284
fakta_284,"Polri Imbau Masyarakat Hati-hati Main Trading, Jangan Tergoda Untung Besar","Polri mengimbau masyarakat untuk lebih berhati-hati dalam berinvestasi, khususnya melalui sistem trading. Masyarakat diminta memilih tempat investasi yang memiliki legalitas dan kredibilitas yang jelas dan terdaftar di OJK agar tidak mudah diiming-imingi oleh janji manis investasi dengan keuntungan besar. Kasus penipuan robot trading juga baru saja terjadi dan menelan korban ratusan miliar rupiah.",fakta,hoaks_284
hoaks_285,[HOAKS] Tautan Pendaftaran Barcode Subsidi BBM Pertamina Tanpa KTP,"Penjelasan : Beredar sebuah unggahan di media sosial Facebook yang mengatasnamakan Pertamina. Unggahan tersebut menyertakan sebuah tautan pendaftaran barcode subsidi BBM (Bahan Bakar Minyak) Pertamina tanpa menyertakan KTP (Kartu Tanda Penduduk) dan STNK (Surat Tanda Nomor Kendaraan) sebagai persyaratan. Faktanya, dilansir dari liputan6.com , akun tersebut bukan merupakan akun resmi milik Pertamina. Akun resmi Pertamina di Facebook adalah @MyPertamina yang sudah bercentang biru atau terverifikasi. Melalui situs resmi Pertamina mypertamina.id , menjelaskan bahwa pendaftaran BBM subsidi hanya melalui situs subsiditepat.mypertamina.id dan syarat data yang dibutuhkan adalah foto KTP, foto STNK depan dan belakang, serta foto kendaraan tampak depan dan samping. Selain itu pendaftaran juga bisa dilakukan melalui aplikasi MyPertamina atau pendaftaran langsung di SPBU (Stasiun Pengisian Bahan Bakar Umum) terdekat  tanpa biaya apapun. Kategori: Hoaks Link Counter: - https://www.liputan6.com/cek-fakta/read/5645023/cek-fakta-waspada-cara-pendaftaran-barcode-bbm-subsidi-pertamina-melalui-website-palsu?page=4 - https://www.facebook.com/MyPertaminaID -https://mypertamina.id/faq-subsidi-tepat - https://subsiditepat.mypertamina.id/",hoaks,fakta_285
